id,score,comments
u7zrpd,18,5
u7zm1e,17,8
u7zhdi,34,1
u7zesb,43,3
u7z83p,21,1
u7z464,45,5
u7yvuw,9,1
u7ysiq,1,0
u7yluq,8,1
u7yl14,11,3
u7yas5,22,2
u7y7ds,48,2
u7y6p9,1,0
u7y6i9,99,2
u7y1sa,1,0
u7xz3l,19,2
u7xnwj,32,1
u7wxbw,1,0
u7wt1k,20,3
u7wn3u,66,9
u7wiuj,61,7
u7wero,503,20
u7w9ak,1,1
u7w8x4,26,1
u7w7hp,15,3
u7w4ls,6,1
u7vxt3,247,15
u7vtg0,29,3
u7vswh,10,5
u7vrtp,1,1
u7vevv,1,0
u7uvdu,41,4
u7uued,1,1
u7umjc,1,0
u7ukrv,2499,68
u7ufgc,37,1
u7udr2,116,10
u7ua6y,7,1
u7u6lh,1,1
u7u4v5,3,6
u7u439,407,61
u7tuvo,1231,17
u7tkza,1,0
u7tdyp,15049,157
u7tchu,1,0
u7tad8,8,3
u7t0ud,41,2
u7srfi,1,0
u7sqtu,32,8
u7si2m,1,6
u7sc8y,26,3
u7sayg,1,0
u7s9ve,8,4
u7s5l5,1,0
u7s42h,17,6
u7rzkb,4,1
u7qqrh,11,6
u7qlwt,58,4
u7q41e,17,3
u7q1bc,15,9
u7pz5s,1,0
u7pz2o,6,5
u7pj67,45,1
u7p505,23,12
u7otv7,33,11
u7oo72,177,7
u7oo6v,10,4
u7odt0,17,1
u7o8rh,24,1
u7o8hw,21,3
u7o5vu,17,6
u7o3aa,1,0
u7nn8o,13,3
u7nk0o,509,23
u7njgl,12,2
u7nj2h,11,7
u7nfu5,43,3
u7n8jo,49,5
u7n3ux,14,2
u7n37l,1,0
u7n1g5,1,0
u7n00e,29,7
u7mzk1,6,1
u7mykt,3,1
u7my8e,29,2
u7mw9h,19,2
u7mvqw,2,6
u7mvhw,57,5
u7ms1u,53,5
u7mrku,29,2
u7mr71,1,1
u7mnv3,2,0
u7mday,13,2
u7mbm2,1,0
u7mar3,2,1
u7mag7,1,0
u7m7ck,27,3
u7m3sb,117,20
u7lxgk,1,0
u7lvq6,11,8
u7lusf,4,2
u7lulb,13,2
u7lt1d,1,1
u7lnt4,159,8
u7ln29,1,0
u7li79,202,6
u7l1ir,14,4
u7l1d3,19,4
u7ky1i,8,2
u7krel,46,3
u7kq08,20,9
u7kjd9,10,3
u7khvm,269,7
u7kej5,1,0
u7kdq0,1,0
u7kchh,18,3
u7k85g,4,2
u7k3vb,46,2
u7k37z,242,10
u7k2vg,27,3
u7k0h2,22,2
u7jt6z,65,4
u7jno2,16,1
u7jmmj,1,1
u7jkqq,85,3
u7jhuj,1,1
u7jhr0,15,1
u7j7d4,2,1
u7j415,1,0
u7izx7,1,0
u7ixje,3,2
u7isjo,27,10
u7imdn,33,3
u7ii9g,241,13
u7ihvi,58,6
u7ifwu,1,0
u7idkn,31,3
u7i6v6,952,51
u7i3uy,67,7
u7i1bl,22,7
u7htam,57,1
u7hqhf,50,5
u7hpi9,109,5
u7hhyx,1,0
u7hh8r,9,10
u7hh5b,40,2
u7hbb6,1,1
u7hb42,26,3
u7h4xs,2,1
u7h49h,69,6
u7h35o,44,3
u7h2si,44,6
u7h2cf,15,1
u7gzv3,49,1
u7gwhl,8,2
u7gra1,3,16
u7gp0v,1,0
u7gj9z,43,3
u7ggp2,27,3
u7g6hp,32,3
u7g2y3,32,4
u7fulb,1,0
u7fs9p,1,0
u7fk5u,44,3
u7fjgy,6,9
u7fhdf,1,1
u7fgo9,134,30
u7fgla,1,0
u7ffir,40,13
u7fbek,398,22
u7f9a7,37,10
u7f90y,1,0
u7f85d,17,4
u7f511,19,1
u7f32l,4,5
u7f2qe,1,0
u7etjp,1,0
u7esid,36,8
u7erri,27,3
u7eehy,1,1
u7eayb,1,1
u7dym6,1,0
u7dxac,0,2
u7dtku,10,2
u7dr2x,32,10
u7dpmn,4,3
u7dl06,1,1
u7ddy5,3,3
u7ddmq,66,4
u7dd0i,5,2
u7daxv,86,8
u7d97z,5,3
u7d96h,1,0
u7d5qe,152,9
u7cv6h,260,13
u7cu4o,13,1
u7cpwf,271,23
u7cou4,139,31
u7ck2n,70,43
u7cj4g,0,1
u7chuk,0,1
u7c9b7,97,3
u7bsof,10453,516
u7boxe,16,2
u7b1d6,25,1
u7b04l,22,10
u7az7f,6,3
u7aw5l,9,1
u7autm,40,5
u7atje,1,1
u7ate2,1,0
u7ass1,5,1
u7asfc,18,1
u7ankc,12,1
u7ajby,164,14
u7afr0,31,4
u7acqj,24,1
u7a79z,232,40
u7a5qu,18,12
u7a572,93,7
u7a4ws,1,1
u79v40,31,1
u79uk0,26,4
u79ow6,3314,99
u79kym,1,1
u79h8v,71,4
u79fi0,217,5
u79bd0,1,1
u791uu,50,4
u78x37,1,0
u78w6i,64,14
u78rom,1,0
u78qsf,104,11
u78mmn,58,8
u78j9g,1,1
u78j2e,1,1
u78ik2,1,1
u78ico,1,1
u78h11,1,0
u782px,184,3
u77xb4,28,1
u77r41,1,1
u77n9x,1,1
u77ehh,15,4
u7757e,15,1
u76xeo,53,1
u76u9u,21,6
u76nnx,30,2
u76lbn,1,0
u76f4w,1,0
u76e9p,1,0
u75zel,58,7
u75nwy,129,12
u75mra,60,8
u75967,117,23
u753lu,272,10
u74p2f,2507,27
u74njb,42,5
u74mm0,51,4
u74if5,1,0
u74akv,736,33
u7499f,79,7
u74909,48,7
u73xn0,143,7
u73vsz,1,1
u73u1i,38,5
u73t8q,21,2
u73ru9,55,4
u73pvn,20,2
u73nud,21,2
u738p6,11,3
u72v5j,12,1
u71wdu,7,1
u71qok,68,8
u71psh,7,15
u71md2,57,15
u715f9,2,5
u70x4e,9,2
u70x06,1,0
u70s23,2,1
u70rua,162,4
u70lw8,5498,55
u70kqw,0,1
u709wb,86,2
u7071m,24,1
u705h6,2,1
u705cc,2,2
u701rz,6,6
u700hl,1,0
u6zy69,1,1
u6zmd5,55,6
u6zhlj,79,13
u6zdld,8,2
u6zd7q,46,5
u6zbtf,107,15
u6z7a2,7,1
u6yz77,202,18
u6yyr5,21,1
u6yy7z,1,1
u6yvr1,127,12
u6ylhg,43,3
u6ybty,16,4
u6yb3h,1,0
u6ya9f,1,1
u6y9t0,1,0
u6y96y,1,1
u6y86u,1,0
u6y7d6,28,1
u6y493,46,2
u6xw4y,1,0
u6xovc,15,1
u6xcm6,93,12
u6x9jy,4,1
u6x251,1,0
u6x14o,32,5
u6wxew,42,6
u6wpi4,20,6
u6wm0v,62,1
u6wezh,1,2
u6vwtg,32,2
u6vvt8,34,3
u6vu1v,24,3
u6vow1,29,1
u6vo8j,39,1
u6vny6,89,5
u6vkzo,1,0
u6v2z5,30,2
u6v2ky,8,15
u6ux6h,2,0
u6uw9c,1,0
u6uvvb,95,12
u6uvke,1,1
u6uvjc,38,1
u6utx6,23,2
u6urae,87,2
u6ulhm,1,0
u6uj6k,1,0
u6uixq,0,14
u6ud2w,55,1
u6ubbd,10,1
u6ub43,1,0
u6ua66,60,5
u6u6z1,49,5
u6u62y,173,13
u6u4ru,2,1
u6u2m8,58,8
u6tvek,41,7
u6tr7x,0,4
u6ti39,1,1
u6tfoh,1,0
u6tfhj,74,2
u6tc0z,1,0
u6tbbg,389,32
u6t93w,69,7
u6t47i,20,1
u6st2u,311,31
u6srsa,28,5
u6sfvx,35,7
u6se48,28,3
u6sat6,40,1
u6sar3,447,76
u6sa84,81,7
u6s9sf,1,1
u6s9bt,1,1
u6s6gt,161,11
u6ry2u,30,4
u6rwf9,138,17
u6rolv,67,4
u6roig,27,8
u6ri42,29,1
u6rdfk,1,0
u6rcy5,19,4
u6rb3f,1,0
u6rajn,1,0
u6rai6,1,1
u6rafk,0,11
u6r9td,37,2
u6r8a9,18,1
u6qx5l,37,2
u6qtl1,2144,76
u6qsuo,55,7
u6qsc7,28,4
u6qh84,1,0
u6qh5g,160,10
u6qfwb,104,10
u6q70t,1,0
u6q439,1,1
u6q25b,17,2
u6pxrp,4,8
u6pr0u,37,6
u6povv,431,20
u6pnrg,1,0
u6plkh,1,0
u6pl6o,85,2
u6pb1i,98,9
u6p7ts,79,2
u6oz9c,106,9
u6oyfm,56,6
u6ow3q,33,3
u6ouub,9,1
u6ouah,16,12
u6olry,48,2
u6oehi,47,12
u6obf1,115,15
u6ob55,1,0
u6o9k6,323,16
u6o8kq,43,4
u6o7s7,15,7
u6o5yz,11,2
u6o08z,37,5
u6ny2a,4,22
u6nx8n,1,0
u6nitx,1,0
u6nhd5,1,0
u6nfvr,9,2
u6neiu,26,5
u6nbnr,19,1
u6nbd2,16,1
u6najs,49,4
u6na7s,28,2
u6n9fd,66,1
u6n59v,1,0
u6mzdi,58,4
u6miar,8,4
u6m42y,1,0
u6m3e2,5,3
u6lcog,66,9
u6lbh6,1,0
u6l712,24,5
u6l6ig,1,0
u6l3bu,5,4
u6l2pk,1,3
u6kwol,2,2
u6kr4o,1,5
u6klr9,8,4
u6kedj,5733,126
u6kdw4,1,0
u6k40h,26,12
u6jy6t,31,1
u6jsmw,104,7
u6johd,1,0
u6jhrw,15,8
u6jh6v,1,0
u6j4ml,8,4
u6iswy,28,3
u6ilst,23,6
u6ikkw,275,16
u6ihiu,13,2
u6ie9l,16,2
u6iavt,40,5
u6i9vk,1,1
u6i6ok,63,15
u6i2dn,57,3
u6htkj,17,2
u6hcl5,1,0
u6h4cg,80,6
u6h2jn,8,9
u6h1om,6,6
u6gzln,260,25
u6gxp1,51,4
u6gxnm,102,11
u6gh5s,16,11
u6gdjh,15,6
u6g8i7,30,2
u6g778,18,2
u6g606,9,5
u6g29p,17,4
u6ftd3,13,1
u6fsf0,21,1
u6fhs6,62,6
u6fgt0,4,1
u6fgf7,6,1
u6fddp,32,2
u6f9jg,18,1
u6f24b,1,1
u6f0fn,77,4
u6ezln,17,1
u6ew0p,14,1
u6evbs,20,1
u6eufr,31,4
u6eu11,26,2
u6erk4,8,1
u6eqx0,16,1
u6ekwv,81,6
u6ekkl,15,7
u6edrn,12,1
u6edmo,8,1
u6ecln,11,1
u6e8qn,1,0
u6e6c4,80,5
u6e4xt,76,4
u6e4rq,38,4
u6e3ou,87,5
u6e1hf,37,3
u6dzsf,1,0
u6dw3o,70,3
u6dv56,11,4
u6dtxu,1,0
u6dfup,42,4
u6d8z7,213,25
u6d5s9,89,5
u6d5nf,101,7
u6cryh,4,6
u6ci6z,1,1
u6cghk,1,0
u6cc8g,422,16
u6c90i,1,0
u6c6q8,21,4
u6c6mp,112,5
u6c646,5,1
u6c1xj,12,4
u6bzem,18,2
u6bxq4,19,3
u6bxpn,10,2
u6bx7s,0,2
u6bx2g,98,8
u6brzy,3,1
u6bova,3,2
u6bnnk,42,2
u6blwx,3,5
u6bkil,1,1
u6bk7h,1,2
u6bjks,3,2
u6b9nf,1,0
u6b2t8,17,3
u6az6t,1,0
u6axfv,104,18
u6ar34,31,6
u6ade5,84,9
u69yyd,1,0
u69xdn,12493,160
u69vzr,14,11
u69or1,17,2
u69lzb,48,4
u69grm,10,1
u6992w,27,1
u691wh,21,11
u68udz,577,25
u68uah,1,0
u68tpy,1,0
u68s2k,102,6
u68lfw,30,1
u68f78,1,1
u68b96,330,13
u68agw,1,1
u689o4,53,6
u685ag,10,1
u68039,1,0
u67w78,7,1
u67v7u,13,1
u67uw6,2,1
u67t1a,2,1
u67e3i,2,1
u67bwb,11,18
u66vtv,63,4
u66vsi,15,1
u66u52,1,0
u66q4h,49,2
u66kjh,7,4
u66j6y,42,4
u66h4g,26,4
u669uj,3,1
u6692q,13,3
u666ec,1,1
u666ak,137,8
u65qwd,5,4
u65pgx,46,11
u65o01,13,2
u65nkn,63,4
u65ngj,1,1
u65n4l,13,3
u65cac,5,8
u657n6,24,1
u654zz,30,4
u64unr,1,0
u64u3o,1,0
u64pxh,6,1
u64p2h,5,10
u64k76,1,0
u64ek9,1,0
u64bcv,113,22
u646c6,1,0
u6444r,24,1
u640zu,1,0
u63zne,49,2
u63yvw,1,0
u63sq1,0,7
u63rjg,40,5
u63o0z,1,0
u63kvt,29,2
u63j6r,9,5
u63hbk,14,8
u63fl8,16,2
u63exp,1,1
u63e9z,15,1
u6391o,1,1
u6384z,81,5
u635ty,6,2
u6359q,1,0
u6347a,3186,66
u630lg,18,2
u62v5w,54,11
u62u5s,26,6
u62tay,20,7
u62r62,1,1
u62nu7,1,0
u62hn9,9,1
u62hla,9,1
u62erw,9,3
u62e51,49,13
u62996,620,39
u62973,29,12
u6281o,1,1
u6280c,1,0
u622y4,37,10
u620sw,1,0
u61xo0,131,5
u61wks,15,1
u61tw8,48,8
u61r8p,1,0
u61ppy,23,2
u61nsv,20,1
u61nmu,14,1
u61jga,31,6
u61jfh,15,2
u61j67,17,2
u61ez4,15,2
u61ct7,23,2
u618oz,13,7
u618ab,8,1
u61776,9,1
u616be,1385,27
u61623,3,1
u615wg,21,2
u615a0,1,1
u6141k,56,4
u613ex,35,3
u611ml,62,15
u60p3v,14,3
u60p39,25,1
u60od2,83,4
u60nwz,3,5
u60nm9,1,2
u60mdr,1,1
u60ma4,1,1
u60m5j,1,1
u60m2j,14,1
u60l38,51,16
u60kvq,39,5
u60kps,14,6
u60ipb,1,1
u60hg2,30,4
u60hc4,33,2
u60h41,15,1
u60gk3,17,2
u60et1,87,37
u60epr,6,8
u60c8a,86,8
u60bz8,15,3
u609fj,37,2
u608gg,3,4
u607v9,129,8
u6069e,10,4
u605v1,16,5
u605ed,23,3
u605c7,6,2
u603g4,14,1
u601uo,5,3
u5zxij,18,1
u5zwia,1,0
u5zw5u,38,10
u5zvm7,51,6
u5zuuv,423,27
u5zths,32,3
u5zqug,10,2
u5zm2b,5,1
u5zjvn,15,1
u5zg60,23,1
u5zeno,35,1
u5zdpg,28,3
u5zbp9,3,1
u5zbio,1,1
u5z9ex,31,6
u5z8tl,2,1
u5z8kx,10,1
u5z7ux,8,3
u5z76e,9,1
u5z6mm,1,1
u5yyjq,4,4
u5ytqs,10,3
u5yt37,32,1
u5ysq4,75,3
u5ysd9,80,14
u5ysae,12,1
u5yrh4,40,7
u5ypzx,44,7
u5ylhr,4,1
u5ykdk,7,2
u5yjrr,151,12
u5yjrl,1,0
u5yj0w,1,1
u5yj0u,16,3
u5ygsg,29,1
u5yfgp,39,7
u5yc1z,56,4
u5y9yk,12,2
u5y5h4,27,3
u5y1i4,39,3
u5y0lu,1,0
u5y0h9,18,3
u5xx85,20,1
u5xwnu,33,5
u5xvpw,96,5
u5xq2x,52,11
u5xntn,19,3
u5xnqx,23,3
u5xnnk,17,1
u5xnea,28,3
u5xmsn,23,3
u5xlgf,20,2
u5xjl1,1,1
u5xi36,19,9
u5xd77,2,0
u5xa60,16,3
u5x7bj,22,2
u5x6at,27,2
u5x5rn,31,1
u5x5jf,135,7
u5x2uv,7,2
u5x1h7,1,0
u5x0wu,78,5
u5x06e,21,3
u5wzxo,1,1
u5wxwt,1,0
u5wx13,358,13
u5wwkn,9,7
u5wvle,1,0
u5wtxx,16,4
u5wsnc,53,12
u5wrwz,27,3
u5wqyt,19,2
u5wpa7,55,8
u5wohw,16,2
u5wn6p,11,2
u5wlji,30,1
u5wksd,9,1
u5wjpx,29,2
u5wg7s,1,0
u5wfvc,33,7
u5wdq7,82,4
u5wcnu,1,0
u5wb0r,117,24
u5wahp,28,2
u5wa5f,1,1
u5wa0k,1,0
u5w7jv,83,10
u5w6kf,188,5
u5w5jj,5,3
u5w4ot,29,6
u5vy8k,6,7
u5vy5v,29,1
u5vy0f,10,1
u5vw04,9,6
u5vtx5,2,2
u5vsuc,15,2
u5vq9u,25,2
u5voc1,7,1
u5vktv,50,3
u5vcwb,7,4
u5vbmd,25,3
u5vbjz,1,1
u5vbfq,1,0
u5vakc,7,1
u5v92p,1,1
u5v7wi,71,8
u5v53n,44,12
u5v4g4,7,3
u5v3x5,12,3
u5v3ia,8,1
u5v1oc,1,2
u5v084,19,2
u5uzcw,12,1
u5ux9v,24,13
u5ut5l,1,0
u5ustx,210,13
u5urgp,15,1
u5uquf,23,1
u5uqbk,4,2
u5umnr,27,1
u5um5m,26,1
u5ulst,10,2
u5ul4k,40,6
u5ul1q,8,3
u5uj13,6,2
u5uhpe,1,0
u5ugi7,13,1
u5ucmm,14,2
u5ucg9,13,1
u5uc8i,76,6
u5uas5,7,2
u5uamj,5,1
u5u65h,1,0
u5u3rx,31,1
u5u31k,18,14
u5u19x,77,4
u5u0ul,18,2
u5tyt0,1,1
u5txeo,1,0
u5tvjr,7,1
u5tvfd,22,1
u5tuy3,28,2
u5tt88,35,4
u5tt06,10,1
u5tqvw,1,0
u5tqf2,0,11
u5tolt,33,4
u5tob8,8,4
u5tmjy,4,4
u5tk39,7,2
u5ti17,160,8
u5thic,4,3
u5tgkv,13,3
u5t9fx,10,1
u5t4mv,12,2
u5t3s3,24,7
u5t3o0,17,3
u5t2yx,21,11
u5t2x8,13,1
u5t2et,53,4
u5t1c9,20,3
u5t0mf,13,6
u5symu,16,3
u5syk0,2,1
u5swt2,1,1
u5swkj,21,1
u5st0t,24,6
u5ssg6,34,9
u5spov,13,2
u5sof1,1,0
u5sm48,12,5
u5skyh,8,1
u5sily,54,5
u5sdu1,18,1
u5sd2h,1,1
u5sceg,7,4
u5sc24,1,1
u5sb19,24,1
u5s9z0,86,8
u5s9t5,4,1
u5s7dr,2,2
u5s5nl,36,3
u5s5ao,6678,188
u5s28f,1,0
u5s1gm,21,2
u5rzqh,1,1
u5rznj,1,0
u5rywt,1,0
u5rxmd,14,1
u5rx7a,8,6
u5rwqd,43,5
u5rr1r,93,35
u5rnt8,73,3
u5rk48,2,1
u5rjb9,85,5
u5rifp,2,2
u5rdqt,1,0
u5rdn0,37,6
u5rd8y,1,0
u5rd38,25,1
u5r7rw,124,26
u5r5u6,37,8
u5r46l,14,1
u5r360,12,1
u5r2q0,15,1
u5r0ix,70,12
u5qyil,1,0
u5qy81,10,1
u5qtib,29,4
u5qt1s,32,1
u5qq6c,1,0
u5qpf0,17831,942
u5qp5z,26,5
u5qlws,31,3
u5qk7j,1,0
u5qj4r,4,1
