id,score,comments
u5cj2c,35,10
u5cist,0,1
u5cdjc,1,1
u5cco6,0,3
u5ca9p,17,8
u5c8uf,3,1
u5c84o,36,3
u5c64b,20,3
u5c0xk,1,1
u5bzkl,103,6
u5byj1,2740,66
u5bs0x,1,0
u5bpc1,30,1
u5bpbr,1,0
u5bnhe,24,2
u5bmwn,29,9
u5blld,9,1
u5blci,6,1
u5bjnd,25,1
u5bhhw,50,4
u5bh27,47,3
u5bd8o,60,5
u5bbqf,883,28
u5b863,37,7
u5b776,38,3
u5b4sn,10,3
u5b2o7,1,1
u5b1c5,14,1
u5b19d,18,3
u5axig,20,10
u5aw5w,30,1
u5at99,24,1
u5arnk,1,1
u5arjx,21,3
u5apn8,16,1
u5ap9o,14,1
u5ap5s,1,0
u5ao59,1,0
u5ao2v,32,2
u5alw7,2,2
u5alf3,1,0
u5akj0,8,1
u5akc4,18,1
u5akay,18,4
u5ak90,1,0
u5ahwc,12,3
u5ah65,0,38
u5afvn,10,6
u5acdp,10,3
u5acbk,1,0
u5abhv,6,1
u5a7s6,4,2
u5a6qm,18,1
u5a5la,18,1
u59xr0,3,10
u59ssi,3,1
u59quv,34,3
u59ogs,85,7
u59lnh,29,4
u59jsg,27,1
u59hc3,17,4
u59gj0,13,1
u59fcd,22,17
u59edf,1,1
u59e4h,51,2
u59dxn,81,9
u59bw6,28,1
u598u6,2,0
u596qf,1,1
u596al,10,9
u595e0,48,5
u59254,1,0
u58ytq,32,1
u58xmr,12,1
u58xce,15,4
u58wnc,37,24
u58v1z,24,4
u58qk8,11,3
u58nzc,33,6
u58kii,86,6
u58ic9,187,28
u58ic7,21,4
u58eou,24,2
u58e4b,10,2
u58daw,6,3
u58ahk,14,2
u58865,7,4
u587vu,1,0
u583rk,11,1
u583lo,30,6
u57zi2,6948,209
u57z2j,11,2
u57yrx,69,11
u57yl4,13,3
u57vf6,4,1
u57qkz,26,7
u57oqp,42,3
u57nj2,24,5
u57lhq,9,1
u57drs,23,10
u57doo,33,5
u57cbk,1,1
u57bzm,48,8
u57b7r,11,2
u57akc,1,0
u572fl,1,0
u56wq1,83,4
u56upd,1,0
u56oba,7,5
u56o0v,54,3
u56mr4,32,3
u56lm2,8,1
u56jl3,43,3
u56hj6,17,6
u56e41,46,12
u56c4a,7,2
u567jb,3,10
u566c9,18,2
u564yb,39,3
u5647j,19,2
u5639z,26,6
u562r4,106,7
u56171,14,1
u55ze8,18,6
u55wiy,6,2
u55w4a,1,0
u55sbt,1,0
u55rgc,17,1
u55lwl,16,4
u55kog,1,0
u55i1z,1,0
u55fyf,1,0
u55cmc,4,1
u55cc8,18,2
u5598a,17,3
u5575e,10,4
u5565g,11,2
u555iw,31,5
u554ev,18,2
u552md,9,5
u551sb,1,2
u550j2,15,2
u54zfm,9,1
u54z42,9,1
u54xhx,5,1
u54w5h,19,4
u54va7,27,3
u54v9g,167,10
u54us5,6,2
u54udf,12,1
u54sre,4,2
u54s6h,45,3
u54qmn,18,1
u54pdq,32,2
u54pa3,8,3
u54nu5,13,1
u54mpv,16,1
u54jpk,9,2
u54huz,7,1
u54fhe,34,3
u54e6m,1,0
u54cht,23,6
u54c7z,1,0
u54145,35,8
u53zxl,15,7
u53yyr,1,1
u53xlx,269,17
u53weu,24,2
u53v8c,103,5
u53s01,1,1
u53nfm,50,2
u53ixt,19,6
u53hrx,1,0
u53ghj,16,1
u53eyv,14,2
u53d7w,23,2
u53bzy,23,1
u539kj,8,4
u5372c,0,7
u536me,11,1
u535pi,10,1
u533vo,25,4
u53366,71,10
u531u8,14,1
u530iz,68,34
u52z3u,14,2
u52x1m,159,19
u52u50,6,2
u52njo,24,2
u52jhx,10,1
u527hu,7,3
u524qe,1,0
u523oa,43,1
u523ls,60,4
u5227y,1,0
u51xth,15,1
u51wby,1,1
u51vkq,57,2
u51tb0,1,1
u51ql0,22,8
u51m4g,1,0
u51lc7,20,1
u51kwa,27,3
u51kc7,32,2
u51jtb,13,5
u51huq,1,1
u51h5w,1,2
u51gnc,15,4
u51eq5,170,18
u51dp7,49,7
u51cyc,23,1
u51ad6,58,5
u5175q,9,6
u515wn,14,1
u5140v,7,2
u50yns,22,14
u50vcq,2,0
u50usj,141,8
u50s0f,19,2
u50qte,5,1
u50pp4,1,1
u50oqh,12,2
u50niu,35,2
u50i09,9,3
u50fg4,1,0
u50apn,89,6
u508gy,14,5
u5082m,11,2
u503fi,1,0
u4zs4l,23,2
u4zrfj,46,3
u4zlme,1,3
u4zj2q,86,3
u4zh80,52,9
u4zge5,22,1
u4ze3j,23742,416
u4z9r4,35,6
u4z517,849,103
u4yzlk,46,4
u4yv3m,29,3
u4yq5i,0,3
u4yodo,152,11
u4yo1s,1,1
u4yfef,11,1
u4ybk0,1,1
u4y8aa,23,2
u4y4mr,26,3
u4xsiq,2,1
u4xly3,1,1
u4xcf7,29,3
u4xc7n,1,0
u4xb4l,15,9
u4x8eo,1,1
u4x85b,1,0
u4x3l1,20,4
u4x1ap,3,0
u4wz08,20,7
u4wy97,286,12
u4wxnl,1,1
u4wx5z,295,14
u4wtly,221,23
u4wpl8,9,2
u4wbsr,34,1
u4vyyn,54,7
u4vxyj,23,1
u4vxvv,14,1
u4vxvd,28,5
u4vukg,1116,25
u4vs02,43,12
u4vqys,16,8
u4vm1p,29,2
u4vfpm,1,0
u4vcgi,125,11
u4v9nh,49,2
u4v61w,100,8
u4v56u,39,8
u4v4d8,19,6
u4uxv9,18,1
u4uovi,21,7
u4unyy,7,6
u4uih5,4,1
u4ueew,1,1
u4ubnx,1,0
u4ubj1,6,1
u4u7lt,12,1
u4toay,42,8
u4t9fz,7,3
u4t8au,3,3
u4t5sz,20,6
u4t5fr,5,2
u4t5ap,20,1
u4svi1,16,4
u4sgfa,4,2
u4sc4w,5,2
u4s4nr,4,1
u4s1q2,1,0
u4s15f,30,1
u4s0p1,17,3
u4rw5t,40,5
u4rq33,73,5
u4rmz4,1,1
u4rmam,1,1
u4rj35,10,2
u4rcui,7,4
u4r52e,26,1
u4r335,36,1
u4qw4d,120,15
u4qiwa,1,0
u4qdve,5,6
u4qawo,59,13
u4q9u9,21,15
u4q8ge,170,8
u4q7vf,2,2
u4q7ro,2,6
u4q3fg,3,10
u4q2a6,3543,113
u4poge,6,4
u4po2c,6,2
u4pefh,14,1
u4pbdq,112,6
u4p9ur,55,2
u4p8fy,14,1
u4p4e1,45,5
u4p3z0,1,0
u4p246,196,7
u4oykx,1,0
u4oxet,519,15
u4ouke,1,2
u4opsg,48,5
u4opb5,123,6
u4oo9c,32,6
u4olre,15,1
u4ok9z,1,1
u4oj7h,18,1
u4oizd,177,9
u4ohen,43,2
u4oewe,11,5
u4odok,15,2
u4oc6h,25,13
u4ob2i,18,4
u4oamb,1,1
u4o6wb,36,2
u4o65c,17,5
u4o3cq,9593,318
u4o2oo,16,2
u4o2iz,4,1
u4o1lj,1,1
u4nxna,1,0
u4nvzg,28,9
u4nt0r,1,0
u4nsi6,27,4
u4nnwd,34,2
u4nmc6,54,11
u4njf6,1,0
u4niqw,37,8
u4nib7,37,2
u4nh9e,91,20
u4nh53,162,7
u4ngnh,9,5
u4nfjn,12,1
u4nfgk,4,1
u4ncvh,124,5
u4navx,66,2
u4n7nk,4,2
u4n76u,16,3
u4n6ye,13,3
u4n4xn,41,10
u4n19q,4,1
u4mzy8,17,5
u4mz8h,9,2
u4myn2,1,1
u4mxdf,67,5
u4mwan,1001,78
u4mv2j,14,1
u4mq96,37,7
u4mma2,16,1
u4mm6r,33,5
u4mg2m,224,22
u4mdwa,5,2
u4macd,17,8
u4m6xo,1,1
u4m149,11,2
u4lysn,3,0
u4lymm,1,2
u4ltf0,109,10
u4ll68,34,2
u4leug,27,4
u4ldpj,20,5
u4ldmj,1,0
u4lccy,19,8
u4lbhr,41,5
u4l9pi,6,3
u4l7qe,0,8
u4l713,48,6
u4l4f7,64,1
u4l1ai,20,4
u4l0l3,138,17
u4kzd1,16,5
u4kxhq,530,17
u4kxcq,35,2
u4kscz,17,3
u4kqsh,30,1
u4kml5,1,0
u4kmku,1,0
u4km2e,38,3
u4km2a,17,3
u4kkwu,9,3
u4khy7,15,3
u4khxg,10,2
u4khk5,20,5
u4kgx0,38,1
u4kf92,53,47
u4kdee,20,1
u4kbo9,51,6
u4k977,1,0
u4k518,138,9
u4k4l6,6,4
u4k3fe,19,5
u4jz44,19,6
u4jvhg,24,2
u4jmtl,29,1
u4jmoj,34,2
u4jm9s,3,3
u4jlky,20,1
u4jl7y,1,1
u4jl0x,106,3
u4jjus,5,2
u4jjbh,6,6
u4jcvm,9,3
u4jawi,669,29
u4j9rt,18,2
u4j8dw,1,0
u4j3v2,109,10
u4j1sq,0,17
u4iysc,1,1
u4is0y,34,4
u4inqt,46,5
u4imr4,29,2
u4iklc,103,8
u4ik76,87,4
u4ik4c,24,1
u4ijqk,23,1
u4ibsk,23,4
u4i79h,22,2
u4i1ph,1,0
u4i105,1,1
u4hw5t,26,1
u4hpxg,1,0
u4hmhn,575,25
u4hl2i,1,1
u4haq9,40,9
u4h0k1,57,10
u4gkdb,10,1
u4gflx,23,4
u4g9ue,22,8
u4g2we,20,2
u4fzcr,1,0
u4ftx4,21,3
u4fsfe,9,3
u4frls,60,8
u4fq0f,1,1
u4fot4,1,2
u4fnvw,1,0
u4fl93,49,2
u4fdpl,38,1
u4fd87,3,3
u4f8ir,107,4
u4f62l,2,1
u4f2dy,85,5
u4f0gt,34,3
u4eqdq,18,1
u4eo5f,66,5
u4eltw,4,1
u4elb6,39,6
u4ejdc,10,1
u4edqn,11,1
u4ebpd,1,3
u4ebkl,2,3
u4eacu,15,2
u4ea94,9,1
u4e6we,0,1
u4e6rt,22,4
u4e1k8,1,1
u4dyy7,49,3
u4dj7w,1,0
u4dj73,1,1
u4dhmw,2,1
u4dbow,15,2
u4daz6,0,1
u4d87w,20,2
u4d7mo,27,9
u4d4bd,217,29
u4d3ys,37,1
u4cpuq,218,4
u4cir1,15,3
u4ceza,24,3
u4c6ic,21,3
u4c5u3,1,0
u4c5px,13,1
u4c4ao,54,4
u4c2w2,42,3
u4c1hm,13,3
u4byyb,10,3
u4byjc,18,1
u4byfj,1,1
u4by6c,0,5
u4buep,26,1
u4brt1,15,2
u4bq4k,8,10
u4bb16,20,4
u4b7rg,1,0
u4b1jb,1,0
u4ayah,1,0
u4awo7,16,3
u4astr,10,3
u4al5x,3,1
u4ai79,62,11
u4ahte,27,15
u4ahbj,1,0
u4agep,921,22
u4ag68,14,4
u4afuq,159,18
u4a4sq,10,1
u4a22v,4,2
u4a1rb,76,12
u49wvs,34,3
u49vxj,1,0
u49umg,43,1
u49sqt,19,3
u49sk8,18,2
u49rmk,1,1
u49r79,1,1
u49p10,13,3
u49khr,155,7
u49ij2,9198,101
u49i8w,85,4
u49hj6,1,0
u49h2f,1,1
u49g2h,1,1
u49eyr,3,1
u49ex0,1,0
u49bc2,18,22
u498np,649,61
u498an,1,2
u49155,49,5
u48xhx,26,5
u48wwg,49,4
u48ssh,40,2
u48njc,13,2
u48gwx,10,2
u48cm4,13702,254
u484w9,1,0
u484p6,1,0
u483h1,5,0
u47u2q,12,5
u47i59,64,3
u479h6,1,0
u476b4,27,1
u4732q,1,1
u4730j,26,4
u46xk8,1437,13
u46sup,12,15
u46sq9,17,16
u46qgc,33,6
u46q42,111,10
u46lrp,35,2
u46316,14,8
u45uhd,52,6
u45t1k,16,1
u45qwh,1,0
u45ose,16,2
u45gp4,67,9
u45f7g,72,2
u45b5z,1,0
u459yq,5,1
u44zuh,6,5
u44of0,24,1
u44n7h,1,0
u44b8j,17,8
u4467q,1,1
u43vb9,108,22
u43v8w,145,6
u43eyt,1,0
u43e51,13,2
u438pj,1,1
u436p3,0,1
u434cq,51,8
u42zy7,26,6
u42nkb,98,11
u42fme,29,9
u42cat,16,6
u426ra,1,0
u426bu,1,0
u425fu,1,0
u424jc,20,2
u41v58,22,1
u41oze,37,4
u41ng8,39,2
u41mq6,30,5
u41irc,7,4
u41a54,1,0
u409ci,33,1
u405k1,44,5
u401y1,1,2
u400ss,1,1
u3zyg7,1,1
u3zw52,3,1
u3zvqv,35,6
u3zuj7,8,2
u3ztep,1,0
u3zr8s,1,0
u3zqvh,1,0
u3zpkm,16,1
u3znn6,9,2
u3zmby,1,1
u3zm8g,63,2
u3zldd,1,1
u3zgjv,1,1
u3zcuz,0,12
u3z9st,66,4
u3z9f4,24,5
u3z5be,22,2
u3z4or,39,3
u3z41l,9,3
u3ykty,43,2
u3yjg7,36,9
u3yjes,682,23
u3yjdo,5,3
u3ygxy,57,5
u3yatz,47,3
u3ya2p,40,7
u3y7t9,23,15
u3y7q1,16,4
u3y723,49,7
u3y2zz,19,2
u3xop8,17,7
u3xguz,40,3
u3x97b,18,3
u3wzi2,11849,339
u3wxr1,15,4
u3wx4z,107,37
u3wqzp,1,0
u3wqeb,25,2
u3wnf1,1,0
u3wmzj,22,2
u3wkuy,26,6
u3wkeg,18,5
u3wj63,14,1
u3wgbe,21,1
u3wfuy,29,4
u3we9s,13,6
u3wdtv,349,36
u3wcci,21,3
u3w5g9,123,4
u3w2zp,1,0
u3w0e1,17,3
u3vwtj,33,2
u3vv3n,7,8
u3vt1f,28,6
u3vrm8,1,1
u3vqhm,1663,160
u3vp8f,38,3
u3vo6l,1,0
u3vo57,197,14
u3vlff,1,0
u3vl6m,7,1
u3vhmv,0,2
u3vhc1,1052,25
u3vbag,32,1
u3va79,16,1
u3v9c0,29,3
u3v57h,109,8
u3v4az,1,0
u3v3qk,50,9
u3v0p0,25,1
u3v0ej,15,2
u3uvf6,8,2
u3uu0j,15,5
u3ut0b,20,2
u3usth,8,1
u3uqjg,25,6
u3uot3,240,7
u3um4d,57,4
u3uk85,1,0
u3ufsv,1,0
u3ubcl,214,20
u3u5ni,1,0
u3tyuy,1,0
u3txrb,1070,48
u3ts5f,1,2
u3ts4c,1,0
u3tnpl,18,3
u3tjcj,16,10
u3tcol,34,1
u3tcg8,5,2
u3tc1o,34,2
u3t869,12,3
u3t5ht,16,34
u3t2q8,1,0
u3sxdt,16,4
u3swyo,1,1
u3svfh,80,3
u3sn9p,87,23
u3sh2i,13,1
u3sdv2,6,3
u3sdjb,1,1
u3s777,13,1
u3s60s,5,1
u3s5oj,1,0
u3s3ru,1,0
u3s0bx,69,8
u3rvyb,26,3
u3rlhi,7,2
u3riya,1,0
u3rgts,1,1
u3r3yr,26,3
u3r3sk,39,10
u3r055,147,16
u3qon3,14,13
u3qmvd,18,6
u3qgno,176,4
u3qgc9,5,1
u3q9xc,56,6
u3q7vm,21,2
u3q1th,66,4
u3pyfk,13,0
u3pvzs,39,1
u3p3iq,12,0
u3ovz0,260,23
u3ofa3,26,5
u3obrk,37,7
u3obec,40,4
u3obal,27,2
u3o9be,42,9
u3o889,1,1
u3o26j,49,12
u3nzdk,21,2
u3njsb,39,5
u3nhu5,31,0
u3n7i7,1,0
u3n6kb,12,5
u3n12h,20,0
u3mzeu,37,23
u3mwj5,23,0
u3ms15,21,2
u3mpuk,22,0
u3mouq,1,0
u3mku6,16,1
u3mg39,92,7
u3m9yo,53,9
u3m2j7,22,4
u3lvvf,1,0
u3luv9,73,1
u3lko1,1,0
u3liq8,23,4
u3ley4,31,2
u3l37k,0,5
u3l0ou,9,2
u3kv38,92,2
u3kv2t,41,14
u3kuyp,164,18
u3ks52,1,0
u3kqyq,1,0
u3kmmw,0,1
u3ka1n,42,4
u3k5a0,23,5
u3k2wc,1,0
u3k2ac,31,0
u3k26s,8,0
u3jqtw,1,1
u3jpes,39,4
u3jog2,13,0
u3jezk,15,2
u3jcej,14,1
u3j8ay,30,5
u3j1tn,13240,226
